model,dataset,filename,num_detections,iou,accuracy,precision,recall,inference_time_sec
YOLO26+UNET,PennFudan,PennPed00061.png,4,0.8669826078954633,0.9712281050955414,0.8789532605653513,0.9845341971889858,0.4536614418029785
YOLO26+UNET,Main,HipHop_HipHop2_C1_00315.png,1,0.9447783011206756,0.9982706705729166,0.9666001994017946,0.9766621893888516,0.18022775650024414
YOLO26+UNET,Main,Taichi_S3_C2_00495.png,1,0.9622760421355901,0.9978688557942709,0.9792029317453046,0.9823529411764705,0.17181658744812012
YOLO26+UNET,Main,Sports_Volleyball_C2_00270.png,3,0.6799784859486352,0.9757893880208334,0.686905732138006,0.985385814497272,0.34209370613098145
YOLO26+UNET,Main,HipHop_HipHop1_C2_00180.png,2,0.7285035416479871,0.9845987955729166,0.7510630430763542,0.960401891252955,0.25667881965637207
YOLO26+UNET,Main,Taichi_S1_C1_00630.png,2,0.8060295790671217,0.9913279215494791,0.8325499412455935,0.9619823489477257,0.24941396713256836
YOLO26+UNET,Main,HipHop_HipHop2_C1_00180.png,1,0.929636884134398,0.9976247151692709,0.9467546417063066,0.9809220985691574,0.1663815975189209
YOLO26+UNET,Main,Taichi_S4_C1_00585.png,2,0.8374561565442127,0.9910430908203125,0.854331450094162,0.9769570367179929,0.26193666458129883
YOLO26+UNET,Main,HipHop_HipHop2_C0_00675.png,1,0.9535595475715236,0.9964497884114584,0.9807705467734209,0.971726896738762,0.17090368270874023
YOLO26+UNET,Main,Taichi_S5_C0_00495.png,1,0.9670397371393367,0.996734619140625,0.9796640141467727,0.9868496882695028,0.17062926292419434
YOLO26+UNET,Main,Kata_N3_C0_00135.png,1,0.9394326729266015,0.9937337239583334,0.9524972584986542,0.9856096554569836,0.17143583297729492
YOLO26+UNET,Main,HipHop_HipHop3_C2_00315.png,2,0.7381864623243933,0.9864451090494791,0.7501996805111821,0.9787677478181581,0.25574183464050293
YOLO26+UNET,Main,HipHop_HipHop1_C1_00180.png,1,0.9152336021914472,0.9971669514973959,0.9778861788617886,0.9345765345765346,0.17240476608276367
YOLO26+UNET,Main,Taichi_S6_C0_00720.png,1,0.9656817278388764,0.9960479736328125,0.9912499433286485,0.9739843193157519,0.17367768287658691
YOLO26+UNET,Main,Jazz_Jazz3_C2_00630.png,2,0.6583755227823025,0.9842122395833334,0.6681559253881381,0.978250204415372,0.25606465339660645
YOLO26+UNET,Main,HipHop_HipHop1_C2_00675.png,2,0.6829402689001542,0.9853668212890625,0.6993567317458527,0.9667706708268331,0.25897812843322754
YOLO26+UNET,Main,Kata_F4_C0_00270.png,1,0.9562023170387115,0.9984232584635416,0.9739530867750755,0.9812962157459765,0.17352557182312012
YOLO26+UNET,Main,HipHop_HipHop3_C1_00450.png,1,0.9485603364606924,0.998382568359375,0.9829031176667784,0.9644736842105263,0.16596484184265137
YOLO26+UNET,Main,Jazz_Jazz3_C2_00135.png,2,0.6503221188260558,0.9850921630859375,0.6671154081507772,0.9627340162486754,0.2511405944824219
YOLO26+UNET,Main,Jazz_Jazz4_C2_00045.png,2,0.6473820297349709,0.9833526611328125,0.6612743479696269,0.968568665377176,0.2532472610473633
YOLO26+UNET,Main,HipHop_HipHop5_C1_00270.png,1,0.9372675828617624,0.9980265299479166,0.9612004642679489,0.9741219963031423,0.16708970069885254
YOLO26+UNET,Main,Taichi_S1_C1_00495.png,2,0.8339709257842387,0.9911702473958334,0.8638795323954824,0.960140938119357,0.2542421817779541
YOLO26+UNET,Main,Taichi_S1_C0_00045.png,1,0.9596702712285056,0.9976857503255209,0.9807953618987227,0.9780487804878049,0.1688370704650879
YOLO26+UNET,Main,Kata_P3_C0_00180.png,1,0.9193227091633466,0.9971160888671875,0.9284379939646501,0.9894333843797856,0.1667799949645996
YOLO26+UNET,Main,Taichi_S4_C2_00585.png,1,0.9668090699967138,0.9984588623046875,0.9808846410313403,0.9853745673774701,0.17823147773742676
YOLO26+UNET,Main,Kata_F2_C2_00180.png,1,0.9207436399217221,0.9954681396484375,0.933952900839123,0.984871550903901,0.16794586181640625
YOLO26+UNET,Main,Jazz_Jazz2_C2_00045.png,2,0.6673943014705882,0.9852752685546875,0.6808485700890764,0.9712422671794014,0.2526276111602783
YOLO26+UNET,Main,Jazz_Jazz3_C0_00360.png,1,0.9507726947088323,0.9975535074869791,0.9728767410200021,0.9766610597140454,0.1648731231689453
YOLO26+UNET,Main,Sports_Volleyball_C1_00630.png,1,0.9203888596952181,0.996917724609375,0.9927731330593736,0.9265970109773839,0.16498732566833496
YOLO26+UNET,Main,Taichi_S4_C2_00810.png,1,0.8949343339587242,0.9957275390625,0.9079949238578681,0.984181568088033,0.16317510604858398
YOLO26+UNET,Main,HipHop_HipHop6_C2_00900.png,2,0.7250249977274793,0.9846140543619791,0.7573110520319027,0.9444641799881587,0.24935102462768555
YOLO26+UNET,Main,Taichi_S2_C1_00360.png,2,0.777489568061351,0.9899648030598959,0.7936909970066774,0.974416961130742,0.25400471687316895
YOLO26+UNET,Main,HipHop_HipHop5_C2_00045.png,2,0.7197073616826704,0.9844106038411459,0.7373746837815047,0.9677816035415642,0.25257062911987305
YOLO26+UNET,Main,HipHop_HipHop5_C1_00720.png,1,0.9211324570273003,0.998016357421875,0.9418941273779984,0.9766295025728988,0.16707801818847656
YOLO26+UNET,Main,HipHop_HipHop3_C2_00135.png,2,0.6826273787599755,0.984222412109375,0.6944935984178203,0.97558122532534,0.24984407424926758
YOLO26+UNET,Main,Taichi_S2_C2_00540.png,1,0.9422064244339126,0.9955342610677084,0.9614454594304137,0.9792037214393214,0.16907572746276855
YOLO26+UNET,Main,HipHop_HipHop4_C0_00900.png,1,0.9208155523944997,0.9923553466796875,0.9314148681055155,0.987792472024415,0.16663694381713867
YOLO26+UNET,Main,Taichi_S5_C2_00450.png,1,0.944560233430596,0.9979705810546875,0.9732283464566929,0.9697574893009986,0.1649150848388672
YOLO26+UNET,Main,Jazz_Jazz4_C1_00180.png,1,0.9300808395972202,0.9974924723307291,0.9547241228708692,0.9729970326409495,0.16201996803283691
YOLO26+UNET,Main,HipHop_HipHop3_C0_00675.png,1,0.9379310344827586,0.995513916015625,0.9453152705865664,0.9917404568792321,0.16521787643432617
YOLO26+UNET,Main,Jazz_Jazz4_C1_00045.png,1,0.9479041916167664,0.99822998046875,0.9645087585681645,0.9821622460058942,0.16446542739868164
YOLO26+UNET,Main,Kata_F2_C1_00360.png,2,0.6801885758140555,0.9851633707682291,0.7014925373134329,0.9572596821478166,0.2598598003387451
YOLO26+UNET,Main,Kata_N3_C1_00405.png,3,0.6697036097335948,0.9854329427083334,0.6774381707886141,0.983237385709448,0.33956146240234375
YOLO26+UNET,Main,HipHop_HipHop5_C0_00270.png,1,0.9366006256517205,0.995361328125,0.9498730964467005,0.9853005704256252,0.16706538200378418
YOLO26+UNET,Main,HipHop_HipHop1_C2_00495.png,2,0.688446126447017,0.9857635498046875,0.7025215810995002,0.9717203456402199,0.25469541549682617
YOLO26+UNET,Main,Taichi_S2_C2_00765.png,1,0.9568723942314264,0.9967905680338541,0.9737775613827642,0.9821804405780833,0.163726806640625
YOLO26+UNET,Main,Kata_F3_C1_00135.png,2,0.7204734539840466,0.9834238688151041,0.729419937478291,0.9832611494791057,0.25223398208618164
YOLO26+UNET,Main,HipHop_HipHop1_C0_00225.png,1,0.9319453076444997,0.9966583251953125,0.9670034393809115,0.962554830426875,0.1780109405517578
YOLO26+UNET,Main,HipHop_HipHop6_C2_00495.png,2,0.6860931580120347,0.9856719970703125,0.7062399632943336,0.9600810852954935,0.25522327423095703
YOLO26+UNET,Main,Kata_P3_C0_00225.png,1,0.9424370405130612,0.9981282552083334,0.954379851100903,0.9868959868959869,0.17313003540039062
YOLO26+UNET,Main,Taichi_S4_C2_00180.png,1,0.9392497510235698,0.9972076416015625,0.9547806524184477,0.9829762594093804,0.16934633255004883
YOLO26+UNET,Main,Taichi_S6_C1_00090.png,1,0.9455782312925171,0.9971110026041666,0.9673593413056264,0.976741884402217,0.16672778129577637
YOLO26+UNET,Main,Taichi_S4_C1_00045.png,2,0.870376771517456,0.9942779541015625,0.8872445384073291,0.9786241741158181,0.27366065979003906
YOLO26+UNET,Main,Kata_F2_C0_00135.png,1,0.9385783298826778,0.9977366129557291,0.9671454985066136,0.9694895922440833,0.1665816307067871
YOLO26+UNET,Main,HipHop_HipHop4_C2_00810.png,2,0.633655006031363,0.9845530192057291,0.6641800480465293,0.9323748668796592,0.2551453113555908
YOLO26+UNET,Main,Taichi_S3_C2_00360.png,1,0.953912583715192,0.9973398844401041,0.9701559419250761,0.9827507943713119,0.16793179512023926
YOLO26+UNET,Main,Jazz_Jazz1_C2_00135.png,2,0.7152347209920283,0.9836476643880209,0.7278053177106805,0.9764207980652962,0.24744677543640137
YOLO26+UNET,Main,Taichi_S3_C1_00540.png,2,0.8968866297540166,0.9942220052083334,0.9123730378578024,0.9814263011521652,0.2504551410675049
YOLO26+UNET,Main,Jazz_Jazz5_C1_00135.png,1,0.9493814693259278,0.9979604085286459,0.9798071912454404,0.9683275395905755,0.16489410400390625
YOLO26+UNET,Main,HipHop_HipHop1_C0_00585.png,1,0.9363467204217708,0.9958241780598959,0.9827487997396045,0.9519943244521519,0.16659808158874512
YOLO26+UNET,Main,Taichi_S1_C1_00720.png,2,0.8099499307552999,0.9909261067708334,0.8254261209423516,0.9773749839310966,0.2577083110809326
YOLO26+UNET,Main,HipHop_HipHop6_C2_00180.png,2,0.668440117726964,0.9851023356119791,0.6815558633425669,0.9720164609053498,0.2507803440093994
YOLO26+UNET,Main,Sports_Volleyball_C2_00720.png,3,0.6148265699387894,0.9827168782552084,0.6329054842473746,0.9556025369978859,0.3422691822052002
YOLO26+UNET,Main,Jazz_Jazz6_C2_00405.png,2,0.6565570787334708,0.9856007893880209,0.6796433504960442,0.9508081517919887,0.26364588737487793
YOLO26+UNET,Main,Taichi_S6_C2_00090.png,1,0.9537142266763096,0.9977213541666666,0.9902381463205321,0.9627659574468085,0.16881680488586426
YOLO26+UNET,Main,Taichi_S6_C0_00450.png,1,0.9570762600052775,0.9950358072916666,0.9861784565187837,0.970088708598939,0.17041778564453125
YOLO26+UNET,Main,Taichi_S5_C1_00360.png,1,0.9342122104185332,0.9973856608072916,0.9661151555261416,0.9658594680428741,0.1659073829650879
YOLO26+UNET,Main,HipHop_HipHop5_C0_00495.png,1,0.9544340130359386,0.996124267578125,0.9680373605046094,0.985490244504816,0.16846776008605957
YOLO26+UNET,Main,HipHop_HipHop1_C1_00585.png,1,0.9300499643112062,0.9975077311197916,0.9720978812294837,0.9555588149017307,0.16358113288879395
YOLO26+UNET,Main,Jazz_Jazz4_C2_00360.png,2,0.6771341117787099,0.9855143229166666,0.6934865900383141,0.9663484872997897,0.25013232231140137
YOLO26+UNET,Main,Taichi_S2_C0_00450.png,1,0.9046070460704607,0.9928385416666666,0.9931567985718536,0.9102808835560403,0.1752777099609375
YOLO26+UNET,Main,Kata_P3_C1_00405.png,3,0.716850625459897,0.9804280598958334,0.7252829064919595,0.984040404040404,0.34248995780944824
YOLO26+UNET,Main,Kata_P3_C2_00135.png,1,0.9476948133299925,0.9957529703776041,0.9611206403659234,0.9854742053152684,0.16932296752929688
YOLO26+UNET,Main,HipHop_HipHop3_C1_00405.png,1,0.9324908014717646,0.9978535970052084,0.9524509803921568,0.9780201342281879,0.17426300048828125
YOLO26+UNET,Main,Taichi_S6_C1_00495.png,2,0.9072429445431222,0.9952189127604166,0.9399856865351192,0.9630250340421075,0.2602207660675049
YOLO26+UNET,Main,HipHop_HipHop6_C2_00360.png,2,0.7136857201393157,0.9857838948567709,0.7242203742203742,0.98002532001688,0.25751328468322754
YOLO26+UNET,Main,HipHop_HipHop6_C1_00630.png,1,0.9436573311367381,0.998260498046875,0.9729913368438933,0.9690407714430722,0.17288780212402344
YOLO26+UNET,Main,HipHop_HipHop5_C0_00045.png,1,0.9443147244038774,0.9959971110026041,0.9534900335786239,0.9899124758937843,0.1709139347076416
YOLO26+UNET,Main,HipHop_HipHop2_C2_00585.png,2,0.6811494703805414,0.9834645589192709,0.6920087684336389,0.9774806474313863,0.2511725425720215
YOLO26+UNET,Main,HipHop_HipHop4_C1_00405.png,1,0.9367356015121192,0.9971059163411459,0.9632975074319688,0.9714055113570852,0.16526436805725098
YOLO26+UNET,Main,Taichi_S3_C0_00405.png,1,0.9448409158489444,0.9962259928385416,0.9795006165228114,0.9639011072349462,0.16390156745910645
YOLO26+UNET,Main,Taichi_S3_C2_00540.png,1,0.9562744732425881,0.9976145426432291,0.987579433853264,0.9679154477682363,0.16855764389038086
YOLO26+UNET,Main,HipHop_HipHop6_C0_00090.png,1,0.9298914448177824,0.9944814046223959,0.9386250978345944,0.990092879256966,0.1693434715270996
YOLO26+UNET,Main,Taichi_S5_C0_00720.png,1,0.958487149125862,0.9969685872395834,0.9669735085376994,0.9909267660401815,0.17146039009094238
YOLO26+UNET,Main,Kata_N3_C1_00315.png,2,0.8174810394131543,0.9925333658854166,0.8474030158525583,0.9585945473101035,0.25603747367858887
YOLO26+UNET,Main,Sports_Badminton_C1_00180.png,1,0.9488757396449704,0.997802734375,0.9678899082568807,0.9797165200391007,0.16711926460266113
YOLO26+UNET,Main,Sports_Volleyball_C2_00135.png,3,0.7131972789115646,0.9785563151041666,0.7352549267129532,0.9596338672768878,0.3376913070678711
YOLO26+UNET,Main,Jazz_Jazz5_C1_00090.png,1,0.9513089005235602,0.99810791015625,0.9767504367692514,0.9733494040444624,0.1625211238861084
YOLO26+UNET,Main,Jazz_Jazz4_C1_00720.png,1,0.9447799827437446,0.998046875,0.9811827956989247,0.9622144112478032,0.16252422332763672
YOLO26+UNET,Main,Taichi_S6_C1_00675.png,2,0.8734862148930688,0.9925079345703125,0.9253867151956324,0.9396655271181743,0.24979329109191895
YOLO26+UNET,Main,Jazz_Jazz5_C1_00270.png,1,0.9511377914281726,0.9982198079427084,0.9795830337886413,0.9703745905141717,0.16919279098510742
YOLO26+UNET,Main,HipHop_HipHop6_C0_00495.png,1,0.9520036668412781,0.9962717692057291,0.9603672633595349,0.9909351145038168,0.16865324974060059
YOLO26+UNET,Main,Taichi_S1_C2_00360.png,1,0.9508230737308064,0.9963836669921875,0.9602542609667505,0.9897760817913457,0.16793203353881836
YOLO26+UNET,Main,Sports_Badminton_C0_00540.png,1,0.9347426470588235,0.9960276285807291,0.9439709729136782,0.9896496815286624,0.16924357414245605
YOLO26+UNET,Main,Taichi_S3_C1_00405.png,2,0.8870425511478244,0.9940185546875,0.9130004943153732,0.9689434476969888,0.2617301940917969
YOLO26+UNET,Main,Jazz_Jazz3_C0_00540.png,1,0.9334002372046346,0.9962870279947916,0.9702228544333807,0.960927960927961,0.17421340942382812
YOLO26+UNET,Main,Kata_F2_C2_00450.png,1,0.950885208452313,0.9978129069010416,0.964322946831924,0.9855570024860897,0.16840338706970215
YOLO26+UNET,Main,Jazz_Jazz3_C0_00315.png,1,0.9545272033728167,0.9976959228515625,0.9770859021783806,0.9763836122805216,0.1674790382385254
YOLO26+UNET,Main,HipHop_HipHop3_C1_00630.png,1,0.9370112945264987,0.9977874755859375,0.9708927231807952,0.9640941597139452,0.1655280590057373
YOLO26+UNET,Main,Jazz_Jazz5_C1_00540.png,1,0.9427895981087471,0.9981536865234375,0.9739498534679257,0.967178658043654,0.164963960647583
YOLO26+UNET,Main,Sports_Badminton_C1_00360.png,1,0.9511448874851954,0.9974822998046875,0.9681535061281896,0.9818644931227712,0.16548681259155273
YOLO26+UNET,Main,Kata_F2_C2_00540.png,1,0.9277439286020768,0.9957173665364584,0.9548666313372196,0.9702925866092263,0.16692185401916504
YOLO26+UNET,Main,Taichi_S6_C1_00450.png,3,0.8228985241543679,0.99017333984375,0.8423571361546401,0.9726947664969119,0.3410649299621582
YOLO26+UNET,Main,Jazz_Jazz3_C2_00540.png,2,0.6072966810235622,0.9842325846354166,0.6167502894635276,0.9753814852492371,0.25210142135620117
YOLO26+UNET,Main,HipHop_HipHop3_C0_00450.png,1,0.9313950350782515,0.9948272705078125,0.9436167304537999,0.9862847346239018,0.16645216941833496
YOLO26+UNET,Main,Kata_F3_C1_00180.png,2,0.7185999261174733,0.9845021565755209,0.7246903231815218,0.9884400406504065,0.2497866153717041
YOLO26+UNET,Main,Jazz_Jazz3_C1_00405.png,1,0.9513397994410653,0.9984944661458334,0.9683734939759037,0.9818459450288429,0.16656136512756348
YOLO26+UNET,Main,Jazz_Jazz5_C1_00720.png,1,0.9391436045711139,0.9977518717447916,0.9673805134023543,0.9698563912981658,0.16549324989318848
YOLO26+UNET,Main,Kata_P3_C1_00180.png,3,0.6728177838812119,0.9806111653645834,0.6848680761838197,0.9745151665837891,0.3376286029815674
YOLO26+UNET,Main,Taichi_S1_C2_00675.png,1,0.9644059644059644,0.99774169921875,0.9745625405055087,0.9893092105263158,0.16970109939575195
YOLO26+UNET,Main,HipHop_HipHop6_C2_00720.png,2,0.6366569210605908,0.9816691080729166,0.6616722548197821,0.9439461883408071,0.2542264461517334
YOLO26+UNET,Main,Taichi_S6_C1_00765.png,2,0.8742903487429035,0.9929046630859375,0.8964242816224707,0.9725340817963112,0.2534174919128418
YOLO26+UNET,Main,Taichi_S4_C2_00405.png,1,0.947987555901225,0.9972788492838541,0.962111494819931,0.9847505554433448,0.17106318473815918
YOLO26+UNET,Main,Jazz_Jazz1_C1_00045.png,1,0.932397766711936,0.9977213541666666,0.9541383570105003,0.9761453396524487,0.16534972190856934
YOLO26+UNET,Main,HipHop_HipHop3_C2_00360.png,2,0.7197721425946343,0.9844868977864584,0.7295585770162041,0.9817042606516291,0.2548332214355469
YOLO26+UNET,Main,Jazz_Jazz5_C1_00450.png,1,0.9455969824459597,0.9980926513671875,0.971820486059341,0.972255369928401,0.16825461387634277
YOLO26+UNET,Main,Jazz_Jazz3_C0_00135.png,1,0.9421411461212457,0.9968058268229166,0.9655367765083561,0.9749261130708361,0.16623997688293457
YOLO26+UNET,Main,Kata_N3_C0_00270.png,1,0.9526766455323877,0.9963175455729166,0.9756342459334627,0.9758955473719451,0.1763920783996582
YOLO26+UNET,Main,Kata_N3_C2_00495.png,1,0.9370171533324604,0.9975535074869791,0.949701393497014,0.9859465417470378,0.17021608352661133
YOLO26+UNET,Main,HipHop_HipHop6_C2_00630.png,2,0.7162996501337724,0.9859771728515625,0.7225451525845962,0.9880766501064585,0.25589609146118164
YOLO26+UNET,Main,Kata_N3_C1_00585.png,3,0.6722932240173619,0.9792633056640625,0.6833891657815181,0.9764183983189353,0.34014296531677246
YOLO26+UNET,Main,Taichi_S1_C1_00675.png,2,0.7987048030221263,0.9905141194661459,0.8184935294768277,0.9706190975865687,0.25016140937805176
YOLO26+UNET,Main,Taichi_S6_C0_00405.png,1,0.9596388261851015,0.995452880859375,0.97348294023357,0.985397060868759,0.1662616729736328
YOLO26+UNET,Main,Taichi_S6_C0_00090.png,1,0.9398927454193357,0.9958953857421875,0.9874021909233177,0.9513004146249529,0.16908860206604004
YOLO26+UNET,Main,HipHop_HipHop4_C2_00315.png,2,0.6674232598357112,0.9843495686848959,0.6741266375545851,0.9853199297909686,0.25470542907714844
YOLO26+UNET,Main,Taichi_S6_C1_00270.png,1,0.946009985613946,0.9967549641927084,0.9793254489706527,0.965287971677748,0.1678924560546875
YOLO26+UNET,Main,HipHop_HipHop4_C0_00360.png,1,0.9367150432598381,0.9953867594401041,0.9547685086409217,0.9802132009345794,0.16941404342651367
YOLO26+UNET,Main,Jazz_Jazz6_C1_00585.png,1,0.9164381584644249,0.9970550537109375,0.9846487827570166,0.9297218155197657,0.17008256912231445
YOLO26+UNET,Main,Jazz_Jazz3_C2_00405.png,2,0.6731220657276995,0.9858347574869791,0.688227529101164,0.9684228301249578,0.25220751762390137
YOLO26+UNET,Main,HipHop_HipHop2_C2_00450.png,2,0.7333032999211623,0.9879557291666666,0.7457335929446799,0.9777744406066977,0.25547051429748535
YOLO26+UNET,Main,HipHop_HipHop3_C2_00180.png,2,0.6019194376858611,0.9850209554036459,0.6175287754819027,0.959698275862069,0.2519044876098633
YOLO26+UNET,Main,Jazz_Jazz2_C0_00720.png,1,0.9559877175025588,0.9978129069010416,0.9815048339638504,0.9735251198665833,0.16690349578857422
YOLO26+UNET,Main,Kata_N3_C1_00270.png,1,0.9434670419892095,0.9975484212239584,0.9537585961584064,0.988692232055064,0.16779565811157227
YOLO26+UNET,Main,Jazz_Jazz6_C2_00360.png,2,0.6764772727272728,0.9855194091796875,0.6954439252336448,0.9612465687066042,0.2518136501312256
YOLO26+UNET,Main,Taichi_S5_C1_00495.png,2,0.8898786959818044,0.9940897623697916,0.90549662487946,0.9809862097785207,0.25347900390625
YOLO26+UNET,Main,HipHop_HipHop4_C0_00270.png,1,0.9592062613645348,0.99737548828125,0.9813961012699183,0.9769707705934455,0.16673803329467773
YOLO26+UNET,Main,Kata_P3_C1_00090.png,3,0.6051114736269712,0.9815317789713541,0.6181535384957227,0.9663077457450504,0.33564043045043945
YOLO26+UNET,Main,HipHop_HipHop5_C1_00630.png,1,0.9250520471894518,0.99725341796875,0.9541875447387258,0.9680464778503994,0.16759324073791504
YOLO26+UNET,Main,Taichi_S4_C2_00630.png,1,0.9527429367794248,0.9981028238932291,0.9733367848822159,0.9782750097567321,0.1672835350036621
YOLO26+UNET,Main,Taichi_S1_C2_00405.png,1,0.9558715535082449,0.9966379801432291,0.972822394347058,0.9820975375540161,0.16494274139404297
YOLO26+UNET,Main,HipHop_HipHop2_C2_00135.png,2,0.6383342091434577,0.9859975179036459,0.65265278710544,0.9667727815360128,0.260692834854126
YOLO26+UNET,Main,Jazz_Jazz5_C1_00225.png,1,0.9388383484954513,0.9977773030598959,0.9578751963444239,0.9792700729927007,0.16615700721740723
YOLO26+UNET,Main,Kata_F4_C1_00270.png,2,0.7699727406164815,0.9832611083984375,0.7884340108789006,0.9704871817461017,0.2578916549682617
YOLO26+UNET,Main,Kata_N3_C1_00045.png,2,0.8452667994548695,0.99249267578125,0.8572187965128641,0.9837725719863348,0.2566866874694824
YOLO26+UNET,Main,HipHop_HipHop4_C1_00945.png,1,0.9346817591389869,0.9982096354166666,0.9630975143403442,0.9693995381062356,0.16669583320617676
YOLO26+UNET,Main,Kata_P3_C1_00270.png,3,0.8070053351890513,0.9788411458333334,0.8186652861445783,0.9826573268557225,0.3330399990081787
YOLO26+UNET,Main,HipHop_HipHop4_C1_00540.png,1,0.9304333919718535,0.9977874755859375,0.9745393634840871,0.9536141616128504,0.16637754440307617
YOLO26+UNET,Main,Taichi_S6_C1_00630.png,2,0.8901515151515151,0.9932149251302084,0.916645467650301,0.9685512050891497,0.2514791488647461
YOLO26+UNET,Main,Kata_F4_C0_00135.png,1,0.9328555849820844,0.9956156412760416,0.9555573286523578,0.9751648888526993,0.16925668716430664
YOLO26+UNET,Main,Jazz_Jazz3_C0_00765.png,1,0.9387446657183499,0.9964955647786459,0.9617451498314965,0.9751570003694127,0.16649603843688965
YOLO26+UNET,Main,HipHop_HipHop6_C1_00855.png,1,0.9469261388766033,0.9981689453125,0.9806106870229008,0.9649939903846154,0.17014384269714355
YOLO26+UNET,Main,Taichi_S6_C0_00630.png,1,0.9419893640925774,0.9921213785807291,0.9654550339692166,0.9748469110921634,0.17123770713806152
YOLO26+UNET,Main,Kata_F4_C0_00450.png,1,0.9514236244709504,0.9974314371744791,0.9861415752741775,0.9643170517695232,0.1725156307220459
YOLO26+UNET,Main,Sports_Volleyball_C1_00585.png,1,0.9523267397182297,0.9982961018880209,0.9783625730994152,0.9728158162523622,0.167191743850708
YOLO26+UNET,Main,HipHop_HipHop6_C2_00315.png,2,0.700491873396065,0.9857533772786459,0.721634721304252,0.9598534798534799,0.25138378143310547
YOLO26+UNET,Main,HipHop_HipHop1_C1_00135.png,1,0.9242202454678528,0.9965769449869791,0.9703274618749261,0.9511008111239861,0.1702432632446289
YOLO26+UNET,Main,Jazz_Jazz6_C0_00045.png,1,0.9475765450231612,0.9976399739583334,0.972631334802273,0.9735345327916425,0.16822528839111328
YOLO26+UNET,Main,Taichi_S1_C1_00270.png,3,0.774251943350016,0.9892171223958334,0.8036030061892131,0.9549514053060152,0.3419179916381836
YOLO26+UNET,Main,Jazz_Jazz3_C1_00495.png,1,0.9436131674279414,0.9981791178385416,0.9708313077297035,0.9711460528448695,0.16940617561340332
YOLO26+UNET,Main,Sports_Volleyball_C1_00315.png,1,0.9576321228225568,0.9985402425130209,0.9751954299458809,0.9815403238008776,0.17026424407958984
YOLO26+UNET,Main,Taichi_S6_C1_00585.png,2,0.8933845497225779,0.9936472574869791,0.9204925241864556,0.9680880584589769,0.26509666442871094
YOLO26+UNET,Main,Jazz_Jazz2_C1_00630.png,1,0.9429768628165421,0.9984079996744791,0.9751318764129616,0.9662124323315289,0.16951560974121094
YOLO26+UNET,Main,Taichi_S5_C2_00540.png,1,0.9435514018691589,0.9976959228515625,0.9920083846456177,0.9507785032646912,0.16530752182006836
YOLO26+UNET,Main,HipHop_HipHop2_C0_00405.png,1,0.9497083996061502,0.9966227213541666,0.9660246533127889,0.982526249804106,0.17447400093078613
YOLO26+UNET,Main,Taichi_S3_C2_00135.png,1,0.9640760413754543,0.9973856608072916,0.9767046661474191,0.9867658630803348,0.17194747924804688
YOLO26+UNET,Main,Jazz_Jazz4_C0_00090.png,1,0.9341584575229435,0.9960225423177084,0.9513805522208884,0.9809902740937224,0.1726827621459961
YOLO26+UNET,Main,Jazz_Jazz3_C1_00315.png,1,0.9411417090178466,0.997467041015625,0.9559423769507803,0.9838151717321473,0.17151165008544922
YOLO26+UNET,Main,HipHop_HipHop4_C1_00630.png,1,0.9077294685990338,0.9970855712890625,0.9581845996940337,0.9451710261569416,0.170135498046875
YOLO26+UNET,Main,HipHop_HipHop2_C0_00720.png,1,0.9454235781990521,0.9962514241536459,0.9571182247544794,0.9872409526755336,0.16962838172912598
YOLO26+UNET,Main,HipHop_HipHop2_C0_00900.png,1,0.9585137085137085,0.9970753987630209,0.9635888880829767,0.9945351100464142,0.17022705078125
YOLO26+UNET,Main,Sports_Volleyball_C1_00540.png,1,0.9449566160520607,0.9979349772135416,0.9703466518167897,0.9730559821303922,0.1741337776184082
YOLO26+UNET,Main,HipHop_HipHop4_C1_00045.png,1,0.9288459298940258,0.9968922932942709,0.9392369288742346,0.9882294635113369,0.19667768478393555
YOLO26+UNET,Main,Taichi_S5_C0_00630.png,1,0.9451631701631702,0.9952138264973959,0.973880148913174,0.969745889387145,0.16943740844726562
YOLO26+UNET,Main,HipHop_HipHop4_C2_00450.png,2,0.693903743315508,0.985443115234375,0.7062921837578925,0.9753457606734817,0.2539334297180176
YOLO26+UNET,Main,HipHop_HipHop6_C0_00180.png,1,0.9251590695733806,0.9927012125651041,0.9307413820242405,0.9935588663604794,0.1675269603729248
YOLO26+UNET,Main,Jazz_Jazz3_C1_00765.png,1,0.9476130877883068,0.9985097249348959,0.9793052475979305,0.9669768290457945,0.1674196720123291
YOLO26+UNET,Main,Jazz_Jazz4_C1_00540.png,1,0.9427497470001446,0.99798583984375,0.9754674644727,0.9656448985636014,0.16592955589294434
YOLO26+UNET,Main,Jazz_Jazz5_C2_00495.png,2,0.6792736649833458,0.9848175048828125,0.7018206039076377,0.954840658510799,0.2507801055908203
YOLO26+UNET,Main,HipHop_HipHop2_C0_00225.png,1,0.958400367731556,0.9972381591796875,0.9835678905574338,0.9739956399875428,0.1675705909729004
YOLO26+UNET,Main,HipHop_HipHop5_C0_00225.png,1,0.9339362721609966,0.9943898518880209,0.9487678734408275,0.9835372776586351,0.16687655448913574
YOLO26+UNET,Main,000000303566.jpg,12,0.6046676497277677,0.8977332746478873,0.9513887339654211,0.623944754129541,1.1035408973693848
